name,place_id,RY,Monday F,Tuesday F,Wednesday F,Thursday F,Friday F,Saturday F,Sunday F,Total F,Conclusion,categories_yelp,types,geometry_location_lng,geometry_location_lat
The Greek Souvlaki House,ChIJu_lrY2UGzkwR4Q4kMB8JXSE,2020-05-25,0,-2,-2,-2,-2,-2,2,-8,Remained Open,"Mediterranean, Greek","restaurant,food,point of interest,establishment",-75.6923862,45.3456739
The Greek Souvlaki House,ChIJu_lrY2UGzkwR4Q4kMB8JXSE,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Mediterranean, Greek","restaurant,food,point of interest,establishment",-75.6923862,45.3456739
Pizza à la carte,ChIJu_uvSB8bzkwRzqbA2N9fQAc,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.6435765,45.4813149
Pizza à la carte,ChIJu_uvSB8bzkwRzqbA2N9fQAc,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.6435765,45.4813149
Leslie's Cove,ChIJu0V4bkrb0UwRTZSlSbyT7tI,2020-05-25,0,0,0,0,0,0,0,0,Remained Closed,NA,"cafe,food,point of interest,establishment",-75.8095412,45.7619458
Leslie's Cove,ChIJu0V4bkrb0UwRTZSlSbyT7tI,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,NA,"cafe,food,point of interest,establishment",-75.8095412,45.7619458
Rôtisserie St-Hubert,ChIJu1_VH-MazkwRXhM6fNPmRXU,2020-05-25,0,0,0,0,0,-0.5,-0.5,-1,Remained Open,"Barbeque, Chicken Shop","restaurant,food,point of interest,establishment",-75.6612004,45.4839385
Rôtisserie St-Hubert,ChIJu1_VH-MazkwRXhM6fNPmRXU,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Barbeque, Chicken Shop","restaurant,food,point of interest,establishment",-75.6612004,45.4839385
Season's Pizza,ChIJU1dbO0kEzkwR1Ri6J60hYb8,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Pizza,"meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.7083512,45.4106506
Season's Pizza,ChIJU1dbO0kEzkwR1Ri6J60hYb8,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Pizza,"meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.7083512,45.4106506
McDonald's,ChIJU1mHdHQA0kwRRsx2of6-0pE,2020-05-25,-15,-15,-15,-15,-15,-15,-15,-105,Closed Since Last Reference,"Burgers, Fast Food, Coffee & Tea","cafe,restaurant,food,point of interest,establishment",-75.9132357,45.3109369
McDonald's,ChIJU1mHdHQA0kwRRsx2of6-0pE,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,"Burgers, Fast Food, Coffee & Tea","cafe,restaurant,food,point of interest,establishment",-75.9132357,45.3109369
Extreme Pita,ChIJU1mHdHQA0kwRxxxXmdZU60o,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Sandwiches,"restaurant,food,point of interest,establishment",-75.9123519,45.3100241
Extreme Pita,ChIJU1mHdHQA0kwRxxxXmdZU60o,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Sandwiches,"restaurant,food,point of interest,establishment",-75.9123519,45.3100241
The Thirsty Maiden,ChIJU1UVKAH_zUwR0TWViSdWjRk,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Coffee & Tea, Desserts, Breakfast & Brunch","cafe,food,point of interest,store,establishment",-75.8716742,45.2887293
The Thirsty Maiden,ChIJU1UVKAH_zUwR0TWViSdWjRk,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Coffee & Tea, Desserts, Breakfast & Brunch","cafe,food,point of interest,store,establishment",-75.8716742,45.2887293
Domino's Pizza,ChIJu2NtNKwbzkwR--BuX8MQue8,2020-05-25,0,0,0,0,0,-2,0,-2,Remained Open,NA,"meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.7040625,45.474683
Domino's Pizza,ChIJu2NtNKwbzkwR--BuX8MQue8,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.7040625,45.474683
Vittoria Trattoria,ChIJu2WW2ywGzkwRGT68lnQFoME,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Italian,"restaurant,food,point of interest,establishment",-75.6926109,45.3458268
Vittoria Trattoria,ChIJu2WW2ywGzkwRGT68lnQFoME,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Italian,"restaurant,food,point of interest,establishment",-75.6926109,45.3458268
Subway,ChIJU36tCi8-zkwRsJtlMdK-KdY,2020-05-25,-1,-1,-1,-1,-1,-1,-1,-7,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.4161454,45.5858964
Subway,ChIJU36tCi8-zkwRsJtlMdK-KdY,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.4161454,45.5858964
Foodland - Greely,ChIJU3cWw07gzUwR-p4pIaUuW9I,2020-05-25,-12,-12,-12,-12,-12,-12,-12,-84,Remained Open,Grocery,"grocery or supermarket,food,point of interest,store,establishment",-75.5549197,45.2634903
Foodland - Greely,ChIJU3cWw07gzUwR-p4pIaUuW9I,2020-05-27,2,2,2,2,2,2,2,14,Remained Open,Grocery,"grocery or supermarket,food,point of interest,store,establishment",-75.5549197,45.2634903
Bento Sushi,ChIJU3ypWjAFzkwR0uotbdtDk5I,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.6978316,45.383404
Bento Sushi,ChIJU3ypWjAFzkwR0uotbdtDk5I,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.6978316,45.383404
Thai Express,ChIJU4-0e4YPzkwRLsa_-kmUAjk,2020-05-25,10,10,10,10,10,7,6,63,Opened Since Last Reference,NA,"restaurant,food,point of interest,establishment",-75.6384639,45.4226575
Thai Express,ChIJU4-0e4YPzkwRLsa_-kmUAjk,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.6384639,45.4226575
Bridgehead,ChIJu4-2wDwFzkwR-6CDDybaxcg,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Coffee & Tea,"cafe,food,point of interest,store,establishment",-75.672081,45.442099
Bridgehead,ChIJu4-2wDwFzkwR-6CDDybaxcg,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Coffee & Tea,"cafe,food,point of interest,store,establishment",-75.672081,45.442099
Les Aliments M&M,ChIJu476UxUbzkwRm3voY0-ruZY,2020-05-25,0,0,0,0,0,0.5,1,1.5,Remained Open,NA,"grocery or supermarket,supermarket,food,point of interest,store,establishment",-75.6917676,45.4798675
Les Aliments M&M,ChIJu476UxUbzkwRm3voY0-ruZY,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"grocery or supermarket,supermarket,food,point of interest,store,establishment",-75.6917676,45.4798675
Krong Thai,ChIJu476UxUbzkwRSV2u84dWyWk,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Thai,"restaurant,food,point of interest,establishment",-75.6919493,45.480152
Krong Thai,ChIJu476UxUbzkwRSV2u84dWyWk,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Thai,"restaurant,food,point of interest,establishment",-75.6919493,45.480152
Massine's Your Independent Grocer,ChIJu4JkVawFzkwRPJMgrPRKk7A,2020-05-25,-1,-1,-1,-1,-1,0,0,-5,Remained Open,NA,"grocery or supermarket,pharmacy,bakery,food,health,point of interest,store,establishment",-75.696688,45.415039
Massine's Your Independent Grocer,ChIJu4JkVawFzkwRPJMgrPRKk7A,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"grocery or supermarket,pharmacy,bakery,food,health,point of interest,store,establishment",-75.696688,45.415039
Sterling,ChIJu4p5AswEzkwRh9GYfO6_GHw,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Canadian (New),"night club,bar,restaurant,food,point of interest,establishment",-75.697411,45.456363
Sterling,ChIJu4p5AswEzkwRh9GYfO6_GHw,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Canadian (New),"night club,bar,restaurant,food,point of interest,establishment",-75.697411,45.456363
Metro,ChIJu4q-sC8BzkwRsrN8Xhjov3k,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Grocery,"supermarket,grocery or supermarket,food,point of interest,store,establishment",-75.7866499,45.3651767
Metro,ChIJu4q-sC8BzkwRsrN8Xhjov3k,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Grocery,"supermarket,grocery or supermarket,food,point of interest,store,establishment",-75.7866499,45.3651767
East Side Mario’s,ChIJu4YxCNYTzkwR9Yt6Dnkq3Dc,2020-05-25,1.5,0.5,0.5,0.5,0.5,0.5,1.5,5.5,Remained Open,"Italian, American (Traditional), Pizza","restaurant,food,point of interest,establishment",-75.5156298,45.450925
East Side Mario’s,ChIJu4YxCNYTzkwR9Yt6Dnkq3Dc,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Italian, American (Traditional), Pizza","restaurant,food,point of interest,establishment",-75.5156298,45.450925
Le Rustiek,ChIJU4ZAzYoEzkwRJjxQIASxGr4,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,British,"restaurant,food,point of interest,establishment",-75.7193194,45.4270622
Le Rustiek,ChIJU4ZAzYoEzkwRJjxQIASxGr4,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,British,"restaurant,food,point of interest,establishment",-75.7193194,45.4270622
Sweet Basil Restaurant,ChIJu50vPQAGzkwRW-3Gb0fZ8BA,2020-05-25,-2.5,-2.5,-2.5,-2.5,-2.5,0,0,-12.5,Remained Open,"Thai, Noodles","meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.6673367,45.3790045
Sweet Basil Restaurant,ChIJu50vPQAGzkwRW-3Gb0fZ8BA,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Thai, Noodles","meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.6673367,45.3790045
Les Grillades,ChIJu6dqVTMGzkwRTmaKZgwbAPY,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Lebanese,"restaurant,food,point of interest,establishment",-75.7024222,45.3464056
Les Grillades,ChIJu6dqVTMGzkwRTmaKZgwbAPY,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Lebanese,"restaurant,food,point of interest,establishment",-75.7024222,45.3464056
Circle K,ChIJU6MwbPxpzkwRtlBsUBBqvbM,2020-05-25,-24,-24,-24,-24,-24,-24,-24,-168,Closed Since Last Reference,NA,"convenience store,atm,meal takeaway,finance,restaurant,food,point of interest,store,establishment",-75.3021018,45.5456672
Circle K,ChIJU6MwbPxpzkwRtlBsUBBqvbM,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,NA,"convenience store,atm,meal takeaway,finance,restaurant,food,point of interest,store,establishment",-75.3021018,45.5456672
"Brunet R. El Cheikh, pharm. prop. Affiliée",ChIJU6zVDGUbzkwRzeEkVrBSJPA,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"pharmacy,health,point of interest,store,establishment",-75.702301,45.4881934
"Brunet R. El Cheikh, pharm. prop. Affiliée",ChIJU6zVDGUbzkwRzeEkVrBSJPA,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"pharmacy,health,point of interest,store,establishment",-75.702301,45.4881934
Les Jardins de La Cité,ChIJu74AFPEPzkwRuF2Ab2KAO5g,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.6273374,45.439388
Les Jardins de La Cité,ChIJu74AFPEPzkwRuF2Ab2KAO5g,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.6273374,45.439388
Royal Paan - Pure Vegetarian,ChIJU7BrsFcHzkwRXFnx1FZ4Ffs,2020-05-25,0,0,0,0,0,0,0,0,Remained Closed,NA,"restaurant,food,point of interest,establishment",-75.7607447,45.3528427
Royal Paan - Pure Vegetarian,ChIJU7BrsFcHzkwRXFnx1FZ4Ffs,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,NA,"restaurant,food,point of interest,establishment",-75.7607447,45.3528427
Claude Chip Wagon,ChIJu7EgAtwOzkwRy4BXZNkT6LM,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.6052984,45.3875341
Claude Chip Wagon,ChIJu7EgAtwOzkwRy4BXZNkT6LM,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.6052984,45.3875341
Beavertails truck,ChIJU7mbUIEFzkwRMfW8oWE0IEk,2020-05-25,0,0,0,0,0,0,0,0,Remained Closed,NA,"restaurant,food,point of interest,establishment",-75.7309625,45.4001834
Beavertails truck,ChIJU7mbUIEFzkwRMfW8oWE0IEk,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,NA,"restaurant,food,point of interest,establishment",-75.7309625,45.4001834
Pietro's Corner,ChIJU7S39AIEzkwR6aqnKkpjqB0,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Italian,"cafe,food,point of interest,store,establishment",-75.7525198,45.3925401
Pietro's Corner,ChIJU7S39AIEzkwR6aqnKkpjqB0,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Italian,"cafe,food,point of interest,store,establishment",-75.7525198,45.3925401
Starbucks,ChIJu7V2lLgFzkwRmEnCYwkmnLQ,2020-05-25,-8.5,-8.5,-8.5,-8.5,-8.5,-16,-16,-74.5,Remained Open,Coffee & Tea,"cafe,food,point of interest,store,establishment",-75.6882638,45.4032723
Starbucks,ChIJu7V2lLgFzkwRmEnCYwkmnLQ,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Coffee & Tea,"cafe,food,point of interest,store,establishment",-75.6882638,45.4032723
Marcello's Market and Deli,ChIJu7ynb_QEzkwRE6R0q8JoVI0,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"meal takeaway,cafe,restaurant,food,point of interest,store,establishment",-75.7147,45.4284634
Marcello's Market and Deli,ChIJu7ynb_QEzkwRE6R0q8JoVI0,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"meal takeaway,cafe,restaurant,food,point of interest,store,establishment",-75.7147,45.4284634
Beaujolais (Au),ChIJU8E_VSUbzkwRs5uC0b7qEh0,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.6849132,45.469227
Beaujolais (Au),ChIJU8E_VSUbzkwRs5uC0b7qEh0,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.6849132,45.469227
Bento Sushi,ChIJu8IhL5ATzkwRHgYCJygA0sU,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.4849814,45.4520629
Bento Sushi,ChIJu8IhL5ATzkwRHgYCJygA0sU,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.4849814,45.4520629
Starfries,ChIJU8j_qiD-zUwRLSFda_38hVc,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.8289531,45.3239945
Starfries,ChIJU8j_qiD-zUwRLSFda_38hVc,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.8289531,45.3239945
Harvey's,ChIJu8ZRQukIzkwRkrq5jiK324Y,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Burgers, Fast Food, American (Traditional)","restaurant,food,point of interest,establishment",-75.6909174,45.3348835
Harvey's,ChIJu8ZRQukIzkwRkrq5jiK324Y,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Burgers, Fast Food, American (Traditional)","restaurant,food,point of interest,establishment",-75.6909174,45.3348835
Rexall Drugstore,ChIJU97JmFMEzkwRDDqeCz1Gon4,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"pharmacy,health,point of interest,store,establishment",-75.7025179,45.4174597
Rexall Drugstore,ChIJU97JmFMEzkwRDDqeCz1Gon4,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"pharmacy,health,point of interest,store,establishment",-75.7025179,45.4174597
Provigo,ChIJU9AC_PIazkwRrHuCJb1mfzo,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Grocery,"grocery or supermarket,pharmacy,bakery,food,health,point of interest,store,establishment",-75.6405771,45.4850051
Provigo,ChIJU9AC_PIazkwRrHuCJb1mfzo,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Grocery,"grocery or supermarket,pharmacy,bakery,food,health,point of interest,store,establishment",-75.6405771,45.4850051
Lanterne De Szechwan,ChIJu9m74DQbzkwR0dInZsh2G0M,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Chinese,"restaurant,food,point of interest,establishment",-75.8417628,45.3949558
Lanterne De Szechwan,ChIJu9m74DQbzkwR0dInZsh2G0M,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Chinese,"restaurant,food,point of interest,establishment",-75.8417628,45.3949558
La Maison Szechuan,ChIJu9m74DQbzkwRjLYMrzMSKBY,2020-05-25,0,-9,-3,-3,-3,-4,-4,-26,Remained Open,Chinese,"restaurant,meal delivery,food,point of interest,establishment",-75.697735,45.462294
La Maison Szechuan,ChIJu9m74DQbzkwRjLYMrzMSKBY,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Chinese,"restaurant,meal delivery,food,point of interest,establishment",-75.697735,45.462294
Laziza Pizza,ChIJu9UuNQkPzkwRON4s32k_3d8,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"meal delivery,restaurant,food,point of interest,establishment",-75.618239,45.407441
Laziza Pizza,ChIJu9UuNQkPzkwRON4s32k_3d8,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"meal delivery,restaurant,food,point of interest,establishment",-75.618239,45.407441
Starbucks,ChIJU9vYYjQRzkwRdLazCo7gTqE,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"cafe,food,point of interest,store,establishment",-75.5155527,45.4781702
Starbucks,ChIJU9vYYjQRzkwRdLazCo7gTqE,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"cafe,food,point of interest,store,establishment",-75.5155527,45.4781702
Boston Pizza,ChIJuboqLHEA0kwRBpuNcHChxJU,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Pizza,"restaurant,food,point of interest,establishment",-75.9122669,45.3083876
Boston Pizza,ChIJuboqLHEA0kwRBpuNcHChxJU,2020-05-27,-0.016666667,-0.016666667,-0.016666667,-0.016666667,0,0,-0.016666667,-0.083333333,Remained Open,Pizza,"restaurant,food,point of interest,establishment",-75.9122669,45.3083876
Jack Astor's Bar & Grill,ChIJuboqLHEA0kwRxTD-34j3_fQ,2020-05-25,2,2,2,2,3,3,2,16,Remained Open,"Sports Bars, Burgers, Canadian (New)","bar,restaurant,food,point of interest,establishment",-75.913217,45.30851
Jack Astor's Bar & Grill,ChIJuboqLHEA0kwRxTD-34j3_fQ,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Sports Bars, Burgers, Canadian (New)","bar,restaurant,food,point of interest,establishment",-75.913217,45.30851
Crazy Horse Stonegrill Steakhouse & Saloon,ChIJuboqLHEA0kwRzsoeWVGhHrQ,2020-05-25,0,0,6,6,6,6,0,24,Opened Since Last Reference,"Steakhouses, Beer, Wine & Spirits, Music Venues","bar,restaurant,food,point of interest,establishment",-75.9134682,45.30846
Crazy Horse Stonegrill Steakhouse & Saloon,ChIJuboqLHEA0kwRzsoeWVGhHrQ,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Steakhouses, Beer, Wine & Spirits, Music Venues","bar,restaurant,food,point of interest,establishment",-75.9134682,45.30846
Bar Lupulus,ChIJubqtaT0EzkwRPCw443mBRaw,2020-05-25,-10.5,-12.5,-14.5,-10.5,-10.5,-6.25,-11,-75.75,Remained Open,"Bars, Mediterranean","bar,restaurant,food,point of interest,establishment",-75.73228,45.3994511
Bar Lupulus,ChIJubqtaT0EzkwRPCw443mBRaw,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Bars, Mediterranean","bar,restaurant,food,point of interest,establishment",-75.73228,45.3994511
Oriental House Restaurant,ChIJubZkR6kFzkwRjP8phXo-NyQ,2020-05-25,1,1,1,0,0,0,0,3,Remained Open,Chinese,"restaurant,food,point of interest,establishment",-75.6903471,45.4176395
Oriental House Restaurant,ChIJubZkR6kFzkwRjP8phXo-NyQ,2020-05-27,-1,-1,-1,-1,-1,-1,0,-6,Remained Open,Chinese,"restaurant,food,point of interest,establishment",-75.6903471,45.4176395
Perkins Restaurant & Bakery,ChIJUcDBp4gPzkwRCtyWnxzZkjc,2020-05-25,-24,-24,-24,-24,-24,-24,-24,-168,Closed Since Last Reference,"Cafes, American (Traditional)","restaurant,bakery,food,point of interest,store,establishment",-75.6383263,45.4245623
Perkins Restaurant & Bakery,ChIJUcDBp4gPzkwRCtyWnxzZkjc,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,"Cafes, American (Traditional)","restaurant,bakery,food,point of interest,store,establishment",-75.6383263,45.4245623
Dekcuf,ChIJucKDlwMFzkwRCHvV50H_y0U,2020-05-25,0,0,0,0,0,0,0,0,Remained Closed,NA,"night club,cafe,bar,food,point of interest,establishment",-75.688141,45.427965
Dekcuf,ChIJucKDlwMFzkwRCHvV50H_y0U,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,NA,"night club,cafe,bar,food,point of interest,establishment",-75.688141,45.427965
Mavericks,ChIJucKDlwMFzkwRQahHAf379jw,2020-05-25,0,0,0,0,0,0,0,0,Remained Closed,"Music Venues, Bars","bar,point of interest,establishment",-75.6880841,45.4279332
Mavericks,ChIJucKDlwMFzkwRQahHAf379jw,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,"Music Venues, Bars","bar,point of interest,establishment",-75.6880841,45.4279332
Nickels Deli Restaurants,ChIJUcPbt7sbzkwRatZkV2lmK10,2020-05-25,-4,-4,-4,-6,-6,-6,-4,-34,Remained Open,Specialty Food,"restaurant,food,point of interest,establishment",-75.6868892,45.4808284
Nickels Deli Restaurants,ChIJUcPbt7sbzkwRatZkV2lmK10,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Specialty Food,"restaurant,food,point of interest,establishment",-75.6868892,45.4808284
Sula Wok,ChIJudNFab0FzkwRNikuQ-d7D6A,2020-05-25,0,0,0,0,0,0,4,4,Remained Open,Asian Fusion,"restaurant,food,point of interest,establishment",-75.678172,45.40904
Sula Wok,ChIJudNFab0FzkwRNikuQ-d7D6A,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Asian Fusion,"restaurant,food,point of interest,establishment",-75.678172,45.40904
Asia Wok Chinese Food Take-Out,ChIJudo19UQSzkwRt8qU06VD6-o,2020-05-25,12,12,12,12,13,13,8,82,Opened Since Last Reference,Chinese,"meal takeaway,restaurant,food,point of interest,establishment",-75.4880768,45.458738
Asia Wok Chinese Food Take-Out,ChIJudo19UQSzkwRt8qU06VD6-o,2020-05-27,0,0,0,0,-0.016666667,-0.016666667,0,-0.033333333,Remained Open,Chinese,"meal takeaway,restaurant,food,point of interest,establishment",-75.4880768,45.458738
Kinki Lounge Kitchen,ChIJUdY6jf0EzkwRjFHsh-LHZig,2020-05-25,-13.5,-13.5,-13.5,-14.5,-14.5,-15,-14,-98.5,Closed Since Last Reference,NA,"night club,bar,restaurant,food,point of interest,establishment",-75.693708,45.428183
Kinki Lounge Kitchen,ChIJUdY6jf0EzkwRjFHsh-LHZig,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,NA,"night club,bar,restaurant,food,point of interest,establishment",-75.693708,45.428183
Broadway Bar & Grill,ChIJUdyJCGpqzkwRMhMUUt2jsxg,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,American (Traditional),"bar,restaurant,food,point of interest,establishment",-75.302676,45.544218
Broadway Bar & Grill,ChIJUdyJCGpqzkwRMhMUUt2jsxg,2020-05-27,0,0,0,-0.016666667,-0.016666667,-0.016666667,0,-0.05,Remained Open,American (Traditional),"bar,restaurant,food,point of interest,establishment",-75.302676,45.544218
Hog's Back Restaurant,ChIJUe8UobUHzkwRkWqskSJah3U,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Pizza, Italian, Lebanese","restaurant,food,point of interest,establishment",-75.7046038,45.3699956
Hog's Back Restaurant,ChIJUe8UobUHzkwRkWqskSJah3U,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Pizza, Italian, Lebanese","restaurant,food,point of interest,establishment",-75.7046038,45.3699956
Barrhaven Medical Pharmacy,ChIJue9Lpzj9zUwR_P187f8jN9I,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"pharmacy,health,point of interest,store,establishment",-75.7289482,45.2923122
Barrhaven Medical Pharmacy,ChIJue9Lpzj9zUwR_P187f8jN9I,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"pharmacy,health,point of interest,store,establishment",-75.7289482,45.2923122
Corner Peach,ChIJUeAN2zcFzkwRds7_wwpc3M4,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Cafes,"restaurant,food,point of interest,establishment",-75.7107051,45.409287
